read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_8_557_5:0:0_8:0:0_574	-1	150	13.000	NC_039553.1	8	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_12_450_8:0:0_7:0:0_310	-1	150	13.000	NC_039553.1	12	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	1	1.000
NC_039553.1_24_538_8:0:0_8:0:0_2fd	-1	150	13.000	NC_039553.1	24	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	3	0.333
NC_039553.1_25_438_10:0:0_6:0:0_4b0	-1	150	13.000	NC_039553.1	25	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_25_542_9:0:0_4:0:0_6ae	-1	150	13.000	NC_039553.1	25	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_31_529_7:0:0_10:0:0_425	-1	150	13.000	NC_039553.1	31	0	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986656	0.985714	1	1.000
NC_039553.1_41_576_8:0:0_6:0:0_55e	-1	150	13.000	NC_039553.1	41	0	57	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
chimera_1_A9521-9767_B15646-15698_MH3_192159_192684_0:0:0_0:0:0_17b	-1	150	40.000	NC_039553.1	45	0	60	64S86M	1	1	2	0	863	863	863.000	1	0	60	60.000	0	0.000	64	0	64	64	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_191822_192350_0:0:0_0:0:0_3c	-1	150	40.000	NC_039553.1	45	1	60	22S128M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	22	0	22	22	1.000000	1.000000	0	0.000
NC_039553.1_47_603_5:0:0_4:0:0_8b1	-1	150	13.000	NC_039553.1	47	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_49_571_8:0:0_6:0:0_6fa	-1	150	13.000	NC_039553.1	49	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_54_558_11:0:0_7:0:0_6e9	-1	150	13.000	NC_039553.1	54	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_55_560_10:0:0_8:0:0_158	-1	150	13.000	NC_039553.1	55	0	59	135M15S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	15	15	135	1.000000	1.000000	0	0.000
NC_039553.1_56_562_5:0:0_9:0:0_9f5	-1	150	13.000	NC_039553.1	56	0	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	2	1.000
NC_039553.1_58_645_6:0:0_8:0:0_946	-1	150	13.000	NC_039553.1	58	0	52	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_71_586_7:0:0_8:0:0_7c5	-1	150	13.000	NC_039553.1	71	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_166278_166725_0:0:0_0:0:0_100	-1	150	40.000	NC_039553.1	72	0	60	14S136M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	14	0	14	14	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_76338_76825_0:0:0_0:0:0_9d	-1	150	40.000	NC_039553.1	73	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	1.000
NC_039553.1_68_550_12:0:0_6:0:0_9eb	-1	150	13.000	NC_039553.1	73	0	60	5S145M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	5	0.000000	0.500000	0	0.000
NC_039553.1_82_597_6:0:0_6:0:0_8f2	-1	150	13.000	NC_039553.1	82	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959911	0.957143	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_295082_295501_0:0:0_0:0:0_67	-1	150	40.000	NC_039553.1	86	1	60	129M21S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	21	21	129	1.000000	1.000000	0	0.000
NC_039553.1_87_600_11:0:0_5:0:0_8c1	-1	150	13.000	NC_039553.1	87	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	0	0.000
NC_039553.1_96_558_7:0:0_5:0:0_3	-1	150	13.000	NC_039553.1	96	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_98_674_8:0:0_4:0:0_780	-1	150	13.000	NC_039553.1	98	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	1.000
NC_039553.1_99_605_4:0:0_4:0:0_7aa	-1	150	13.000	NC_039553.1	99	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_99_587_12:0:0_5:0:0_642	-1	150	13.000	NC_039553.1	99	0	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_104_574_5:0:0_13:0:0_1e8	-1	150	13.000	NC_039553.1	104	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	1.000
NC_039553.1_116_578_7:0:0_7:0:0_1f2	-1	150	13.000	NC_039553.1	116	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_121_651_7:0:0_5:0:0_767	-1	150	13.000	NC_039553.1	121	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_295027_295536_0:0:0_0:0:0_193	-1	150	40.000	NC_039553.1	121	1	60	94M56S	1	1	2	0	2471	2471	2471.000	1	0	39	39.000	0	0.000	0	56	56	94	0.985782	0.985408	0	0.000
NC_039553.1_122_693_11:0:0_8:0:0_c7	-1	150	13.000	NC_039553.1	122	0	37	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986467	0.985714	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_184427_184958_0:0:0_0:0:0_d6	-1	150	40.000	NC_039553.1	125	0	60	47S103M	1	1	2	0	7142	7142	7142.000	1	0	25	25.000	0	0.000	47	0	47	47	1.000000	1.000000	0	0.000
NC_039553.1_125_731_7:0:0_3:0:0_913	-1	150	13.000	NC_039553.1	125	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	1.000
NC_039553.1_125_680_4:0:0_5:0:0_1c9	-1	150	13.000	NC_039553.1	125	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
chimera_1_A9521-9767_B15646-15698_MH3_184063_184602_0:0:0_0:0:0_e3	-1	150	40.000	NC_039553.1	125	1	60	21S129M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	21	0	21	21	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_295078_295540_0:0:0_0:0:0_b1	-1	150	40.000	NC_039553.1	125	1	60	90M60S	1	1	2	0	2467	2467	2467.000	1	0	40	40.000	0	0.000	0	60	60	90	0.985707	0.985527	0	0.000
NC_039553.1_129_689_8:0:0_7:0:0_903	-1	150	13.000	NC_039553.1	129	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_137563_138111_0:0:0_0:0:0_167	-1	150	40.000	NC_039553.1	129	1	60	67S83M	1	1	2	0	7232	7232	7232.000	1	0	60	60.000	0	0.000	67	0	67	67	1.000000	1.000000	0	0.000
