read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_037131.1_1_457_2:0:0_10:0:0_de	-1	150	13.000	NC_039553.1	1	0	1	69M2D81M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_037131.1_98_609_3:0:0_9:0:0_6c	-1	150	13.000	NC_039553.1	100	0	9	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	147	0.000000	0.500000	0	0.000
NC_037131.1_110_566_5:0:0_5:0:0_42	-1	150	13.000	NC_039553.1	112	0	3	134M16S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	16	16	134	1.000000	1.000000	1	0.000
NC_037131.1_180_755_8:0:0_6:0:0_a6d	-1	150	13.000	NC_039553.1	198	0	3	16S77M57S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	16	57	73	93	0.970434	0.970881	0	0.000
NC_037131.1_122_654_5:0:0_7:0:0_525	-1	150	13.000	NC_039553.1	198	0	4	74S76M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	74	0	74	74	0.985910	0.985713	0	0.000
NC_037131.1_160_731_6:0:0_9:0:0_7ff	-1	150	13.000	NC_039553.1	198	0	17	36S81M33S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	36	33	69	36	1.000000	1.000000	0	0.000
NC_037131.1_157_663_4:0:0_7:0:0_4b7	-1	150	13.000	NC_039553.1	205	0	4	46S86M1D18M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	46	0	46	46	0.970334	0.969910	0	0.000
NC_037131.1_212_666_1:0:0_4:0:0_1fd	-1	150	13.000	NC_039553.1	214	0	18	77M1D43M30S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	30	30	120	0.981818	0.983518	0	0.000
NC_037131.1_205_734_7:0:0_6:0:0_58e	-1	150	13.000	NC_039553.1	216	0	24	9S75M1D40M26S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	9	26	35	124	0.979996	0.982918	0	0.000
NC_037131.1_266_814_3:0:0_8:0:0_4d8	-1	150	13.000	NC_039553.1	296	0	19	27S81M42S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	27	42	69	108	0.951869	0.954091	0	0.000
NC_037131.1_261_717_11:0:0_6:0:0_42e	-1	150	13.000	NC_039553.1	306	0	4	42S25M83S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	42	83	125	67	0.971240	0.971324	2	1.000
NC_037131.1_390_942_7:0:0_10:0:0_549	-1	150	13.000	NC_039553.1	459	0	11	66S79M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	66	5	71	66	0.972342	0.971296	0	0.000
NC_037131.1_401_926_8:0:0_10:0:0_18c	-1	150	13.000	NC_039553.1	460	0	4	56S78M16S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	56	16	72	56	0.985157	0.985408	2	0.000
NC_037131.1_367_793_8:0:0_5:0:0_8fd	-1	150	13.000	NC_039553.1	460	0	3	90S60M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	90	0	90	90	0.956124	0.956580	2	0.000
NC_037131.1_453_984_7:0:0_8:0:0_a9b	-1	150	13.000	NC_039553.1	460	0	10	4S78M1D68M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	4	0.000000	0.500000	2	0.000
NC_037131.1_435_978_6:0:0_5:0:0_4a1	-1	150	13.000	NC_039553.1	460	0	16	22S78M50S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	22	50	72	100	0.985018	0.985166	2	0.000
chimera_1_A14757-15004_B15892-15943_MH4_95945_96414_0:0:0_0:0:0_107	-1	150	40.000	NC_039553.1	460	1	15	57S78M15S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	57	15	72	57	0.971084	0.970881	2	0.000
NC_037131.1_110_566_5:0:0_5:0:0_42	-1	150	13.000	NC_039553.1	460	1	3	40S78M32S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	40	32	72	40	0.983504	0.984547	2	0.000
NC_037131.1_71_529_6:0:0_6:0:0_ad6	-1	150	13.000	NC_039553.1	460	1	3	77S73M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	77	0	77	77	0.918651	0.923077	2	0.000
