read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_3_508_9:0:0_8:0:0_16dc	-1	150	13.000	NC_039553.1	3	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	0.000
NC_039553.1_4_552_7:0:0_3:0:0_1ae1	-1	150	13.000	NC_039553.1	4	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	1	0.000
NC_039553.1_9_493_9:0:0_9:0:0_193f	-1	150	13.000	NC_039553.1	9	0	46	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_10_433_6:0:0_2:0:0_18f1	-1	150	13.000	NC_039553.1	10	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_12_542_4:0:0_3:0:0_410	-1	150	13.000	NC_039553.1	12	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.960513	0.957143	1	1.000
NC_039553.1_18_554_8:0:0_5:0:0_1b8e	-1	150	13.000	NC_039553.1	18	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	0.000
NC_039553.1_18_559_3:0:0_7:0:0_11f4	-1	150	13.000	NC_039553.1	18	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	0.000
NC_039553.1_18_523_11:0:0_6:0:0_1761	-1	150	13.000	NC_039553.1	18	0	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973312	0.971429	0	0.000
NC_039553.1_20_602_8:0:0_5:0:0_1784	-1	150	13.000	NC_039553.1	20	0	35	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_20_597_5:0:0_8:0:0_7aa	-1	150	13.000	NC_039553.1	20	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	0	0.000
