read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_3_509_9:0:0_7:0:0_b7e	-1	150	13.000	NC_039553.1	3	0	51	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	0.000
NC_039553.1_8_469_12:0:0_5:0:0_1306	-1	150	13.000	NC_039553.1	8	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8_529_7:0:0_6:0:0_a75	-1	150	13.000	NC_039553.1	8	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_10_498_7:0:0_8:0:0_3f2	-1	150	13.000	NC_039553.1	10	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	0	0.000
NC_039553.1_11_498_5:0:0_4:0:0_93b	-1	150	13.000	NC_039553.1	11	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	1	0.000
NC_039553.1_11_607_2:0:0_5:0:0_3c9	-1	150	13.000	NC_039553.1	11	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	0	0.000
NC_039553.1_12_437_3:0:0_9:0:0_34b	-1	150	13.000	NC_039553.1	12	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	1	1.000
NC_039553.1_15_617_11:0:0_13:0:0_f64	-1	150	13.000	NC_039553.1	15	0	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_17_582_6:0:0_9:0:0_129d	-1	150	13.000	NC_039553.1	17	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
NC_039553.1_18_546_8:0:0_8:0:0_445	-1	150	13.000	NC_039553.1	18	0	57	143M7S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	7	7	143	1.000000	1.000000	0	0.000
NC_039553.1_21_461_6:0:0_6:0:0_4c5	-1	150	13.000	NC_039553.1	21	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_22_625_5:0:0_5:0:0_1f2	-1	150	13.000	NC_039553.1	22	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_22_478_10:0:0_11:0:0_e23	-1	150	13.000	NC_039553.1	22	0	33	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9044-9282_B1958-2018_MH3_295292_295759_0:0:0_0:0:0_357	-1	150	40.000	NC_039553.1	27	0	60	68S82M	1	1	2	0	3292	3292	3292.000	0	1	59	59.000	0	0.000	68	0	68	68	0.905826	0.917548	1	1.000
