read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_1_476_5:0:0_9:0:0_4ca	-1	150	13.000	NC_039553.1	1	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	1.000
NC_039553.1_4_549_11:0:0_6:0:0_27	-1	150	13.000	NC_039553.1	4	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_9_610_8:0:0_8:0:0_452	-1	150	13.000	NC_039553.1	9	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
chimera_1_A9044-9282_B1958-2018_MH3_295300_295726_0:0:0_0:0:0_5f9	-1	150	40.000	NC_039553.1	27	0	60	60S90M	1	1	2	0	3300	3300	3300.000	0	1	44	44.000	0	0.000	60	0	60	60	0.890122	0.902191	1	1.000
chimera_1_A9044-9282_B1958-2018_MH3_250898_251415_0:0:0_0:0:0_5b6	-1	150	40.000	NC_039553.1	38	1	60	49S101M	1	1	2	0	2215	2215	2215.000	0	1	15	15.000	0	0.000	49	0	49	49	0.939086	0.948484	0	0.000
NC_039553.1_49_643_8:0:0_15:0:0_4ab	-1	150	13.000	NC_039553.1	49	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_66_606_7:0:0_7:0:0_3b0	-1	150	13.000	NC_039553.1	66	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_67_653_10:0:0_11:0:0_5c1	-1	150	13.000	NC_039553.1	67	0	15	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	0	0.000
chimera_1_A9044-9282_B1958-2018_MH3_217807_218341_0:0:0_0:0:0_330	-1	150	40.000	NC_039553.1	88	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
chimera_1_A9044-9282_B1958-2018_MH3_140355_140789_0:0:0_0:0:0_1f8	-1	150	40.000	NC_039553.1	90	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
