read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_9_506_10:0:0_4:0:0_18b	-1	150	13.000	NC_039553.1	9	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	1	1.000
chimera_1_A9521-9767_B15646-15698_MH3_234191_234731_0:0:0_0:0:0_34b	-1	150	40.000	NC_039553.1	26	1	60	21S123M6S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	21	6	27	21	0.977903	0.981275	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262079_262601_0:0:0_0:0:0_55b	-1	150	40.000	NC_039553.1	27	1	60	58S92M	1	1	2	0	2978	2978	2978.000	1	0	37	37.000	0	0.000	58	0	58	58	0.971814	0.970943	0	0.000
NC_039553.1_31_407_7:0:0_6:0:0_226	-1	150	13.000	NC_039553.1	31	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	0	0.000
NC_039553.1_39_558_11:0:0_8:0:0_364	-1	150	13.000	NC_039553.1	39	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_41_504_10:0:0_5:0:0_100	-1	150	13.000	NC_039553.1	41	0	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
chimera_1_A9521-9767_B15646-15698_MH3_191737_192303_0:0:0_0:0:0_5d1	-1	150	40.000	NC_039553.1	45	1	60	69S81M	1	1	2	0	858	858	858.000	1	0	60	60.000	0	0.000	69	0	69	69	1.000000	1.000000	0	0.000
NC_039553.1_63_524_10:0:0_9:0:0_5a	-1	150	13.000	NC_039553.1	63	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_70_585_6:0:0_5:0:0_324	-1	150	13.000	NC_039553.1	70	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_71_616_4:0:0_6:0:0_250	-1	150	13.000	NC_039553.1	71	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_165881_166445_0:0:0_0:0:0_391	-1	150	40.000	NC_039553.1	76	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_87_514_5:0:0_9:0:0_14c	-1	150	13.000	NC_039553.1	87	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.960472	0.957143	0	0.000
NC_039553.1_87_611_11:0:0_13:0:0_ec	-1	150	13.000	NC_039553.1	90	0	60	3S147M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	3	0	3	3	0.000000	0.500000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_165957_166466_0:0:0_0:0:0_32b	-1	150	40.000	NC_039553.1	97	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_100_560_5:0:0_6:0:0_bf	-1	150	13.000	NC_039553.1	100	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_96667_97133_0:0:0_0:0:0_27f	-1	150	40.000	NC_039553.1	102	0	60	25S118M7S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	25	7	32	25	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_96241_96790_0:0:0_0:0:0_4d7	-1	150	40.000	NC_039553.1	102	1	60	51S99M	1	1	2	0	2325	2325	2325.000	1	0	37	37.000	0	0.000	51	0	51	51	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_165930_166472_0:0:0_0:0:0_5c1	-1	150	40.000	NC_039553.1	103	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	1	1.000
NC_039553.1_110_653_8:0:0_5:0:0_2d5	-1	150	13.000	NC_039553.1	110	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972933	0.971429	0	0.000
NC_039553.1_121_519_7:0:0_5:0:0_549	-1	150	13.000	NC_039553.1	121	0	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
