read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_3_581_6:0:0_10:0:0_3fc	-1	150	13.000	NC_039553.1	3	0	47	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_11_545_8:0:0_10:0:0_52a	-1	150	13.000	NC_039553.1	11	0	32	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_17_490_7:0:0_4:0:0_289	-1	150	13.000	NC_039553.1	17	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986842	0.985714	0	0.000
NC_039553.1_21_552_7:0:0_10:0:0_2f1	-1	150	13.000	NC_039553.1	21	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
NC_039553.1_27_544_8:0:0_2:0:0_200	-1	150	13.000	NC_039553.1	27	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	1	0.000
chimera_1_A9044-9282_B1958-2018_MH3_295310_295733_0:0:0_0:0:0_130	-1	150	40.000	NC_039553.1	27	0	60	50S100M	1	1	2	0	3310	3310	3310.000	0	1	31	31.000	0	0.000	50	0	50	50	0.885020	0.899673	1	1.000
chimera_1_A9044-9282_B1958-2018_MH3_294957_295481_0:0:0_0:0:0_10e	-1	150	40.000	NC_039553.1	27	1	60	28S122M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	28	0	28	28	0.944492	0.949707	1	1.000
NC_039553.1_37_575_11:0:0_10:0:0_814	-1	150	13.000	NC_039553.1	37	0	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_40_458_4:0:0_9:0:0_a65	-1	150	13.000	NC_039553.1	40	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	0	0.000
NC_039553.1_44_453_3:0:0_7:0:0_133	-1	150	13.000	NC_039553.1	44	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_53_545_4:0:0_9:0:0_910	-1	150	13.000	NC_039553.1	53	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
