read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_2_413_9:0:0_9:0:0_13d9	-1	150	13.000	NC_039553.1	2	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_2_625_10:0:0_6:0:0_fb4	-1	150	13.000	NC_039553.1	2	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_3_498_5:0:0_8:0:0_1f18	-1	150	13.000	NC_039553.1	3	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	1	0.000
NC_039553.1_4_478_8:0:0_10:0:0_1c9a	-1	150	13.000	NC_039553.1	4	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986824	0.985714	1	0.000
NC_039553.1_6_508_9:0:0_10:0:0_146f	-1	150	13.000	NC_039553.1	6	0	50	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	1	1.000
NC_039553.1_12_538_12:0:0_7:0:0_1a03	-1	150	13.000	NC_039553.1	12	0	55	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	140	1.000000	1.000000	1	1.000
NC_039553.1_18_544_6:0:0_6:0:0_1b54	-1	150	13.000	NC_039553.1	18	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	3	0.000
NC_039553.1_20_609_9:0:0_7:0:0_1a13	-1	150	13.000	NC_039553.1	20	0	54	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_22_564_10:0:0_7:0:0_1010	-1	150	13.000	NC_039553.1	22	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972600	0.971429	0	0.000
NC_039553.1_23_464_6:0:0_8:0:0_1c79	-1	150	13.000	NC_039553.1	23	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_25_610_4:0:0_5:0:0_15ca	-1	150	13.000	NC_039553.1	25	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959459	0.957143	0	0.000
NC_039553.1_27_446_9:0:0_5:0:0_5c8	-1	150	13.000	NC_039553.1	27	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
