read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
chimera_1_A14757-15004_B15892-15943_MH4_219896_220387_0:0:0_0:0:0_546	-1	150	40.000	NC_039553.1	198	1	12	5S93M1D43M9S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	9	14	141	0.916667	0.959031	0	0.000
NC_037131.1_171_778_4:0:0_7:0:0_56b	-1	150	13.000	NC_039553.1	204	0	3	31S82M1D37M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	31	0	31	31	0.965599	0.967295	0	0.000
NC_037131.1_128_574_4:0:0_4:0:0_580	-1	150	13.000	NC_039553.1	204	0	4	74S76M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	74	0	74	74	1.000000	1.000000	0	0.000
NC_037131.1_202_721_8:0:0_2:0:0_4b6	-1	150	13.000	NC_039553.1	204	0	50	43M107S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	107	107	43	0.953171	0.954299	0	0.000
NC_037131.1_202_650_5:0:0_6:0:0_5c	-1	150	13.000	NC_039553.1	204	0	32	87M1D39M24S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	24	24	126	0.979643	0.982556	2	1.000
NC_037131.1_201_653_9:0:0_6:0:0_620	-1	150	13.000	NC_039553.1	295	0	22	91S37M22S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	91	22	113	91	0.985326	0.985500	1	1.000
NC_037131.1_253_742_9:0:0_8:0:0_1a4	-1	150	13.000	NC_039553.1	299	0	11	43S36M71S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	43	71	114	79	0.985880	0.985701	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_246506_246962_0:0:0_0:0:0_4fc	-1	150	40.000	NC_039553.1	460	0	5	83S67M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	83	0	83	83	0.943204	0.942648	2	0.000
chimera_1_A14757-15004_B15892-15943_MH4_96272_96739_0:0:0_0:0:0_32a	-1	150	40.000	NC_039553.1	460	0	15	50S78M22S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	50	22	72	50	0.970036	0.970332	2	0.000
chimera_1_A14757-15004_B15892-15943_MH4_246522_247008_0:0:0_0:0:0_1be	-1	150	40.000	NC_039553.1	460	0	15	67S78M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	67	5	72	67	0.972392	0.971324	2	0.000
chimera_1_A14757-15004_B15892-15943_MH4_50237_50673_0:0:0_0:0:0_623	-1	150	40.000	NC_039553.1	460	0	15	32S78M40S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	32	40	72	110	1.000000	1.000000	2	0.000
chimera_1_A14757-15004_B15892-15943_MH4_88783_89290_0:0:0_0:0:0_279	-1	150	40.000	NC_039553.1	460	0	15	5S78M1D67M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	5	0.000000	0.500000	2	0.000
chimera_1_A14757-15004_B15892-15943_MH4_80856_81339_0:0:0_0:0:0_28a	-1	150	40.000	NC_039553.1	460	0	15	23S78M49S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	23	49	72	101	1.000000	1.000000	2	0.000
NC_037131.1_377_880_4:0:0_7:0:0_37b	-1	150	13.000	NC_039553.1	460	0	13	80S70M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	80	0	80	80	0.985678	0.985694	2	0.000
