read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_037131.1_18_537_6:0:0_12:0:0_1342	-1	150	13.000	NC_039553.1	18	0	1	46M2D66M38S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	38	38	112	1.000000	1.000000	0	0.000
NC_037131.1_12_461_7:0:0_7:0:0_a0f	-1	150	13.000	NC_039553.1	18	0	1	6S52M2D81M11S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	6	11	17	139	1.000000	1.000000	1	0.000
NC_037131.1_26_529_5:0:0_6:0:0_2118	-1	150	13.000	NC_039553.1	26	0	3	44M2D93M13S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	13	13	137	1.000000	1.000000	0	0.000
NC_037131.1_26_544_8:0:0_11:0:0_19ce	-1	150	13.000	NC_039553.1	26	0	3	44M2D104M2S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	2	2	148	0.000000	0.500000	1	1.000
NC_037131.1_38_573_4:0:0_6:0:0_1fa5	-1	150	13.000	NC_039553.1	38	0	20	14M1I2M1D15M2D118M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_037131.1_50_591_8:0:0_8:0:0_ac7	-1	150	13.000	NC_039553.1	72	0	10	20S105M25S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	20	25	45	125	0.959175	0.965486	1	1.000
NC_037131.1_97_625_5:0:0_8:0:0_577	-1	150	13.000	NC_039553.1	107	0	19	8S140M2S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	8	2	10	8	1.000000	1.000000	0	0.000
NC_037131.1_114_523_6:0:0_7:0:0_5ed	-1	150	13.000	NC_039553.1	116	0	11	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_037131.1_137_651_5:0:0_9:0:0_1eaf	-1	150	13.000	NC_039553.1	139	0	3	108M42S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	42	42	108	1.000000	1.000000	0	0.000
NC_037131.1_115_612_4:0:0_7:0:0_4e8	-1	150	13.000	NC_039553.1	141	0	3	24S126M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	24	0	24	24	1.000000	1.000000	0	0.000
NC_037131.1_168_747_6:0:0_4:0:0_8d6	-1	150	13.000	NC_039553.1	198	0	14	28S93M1D29M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	28	0	28	28	0.961771	0.966472	0	0.000
