read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_2_535_9:0:0_6:0:0_ac1	-1	150	13.000	NC_039553.1	2	0	52	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	0	0.000
NC_039553.1_6_468_4:0:0_9:0:0_e9b	-1	150	13.000	NC_039553.1	6	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	1	1.000
NC_039553.1_6_542_3:0:0_7:0:0_8c6	-1	150	13.000	NC_039553.1	6	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	1	1.000
chimera_1_A9521-9767_B15646-15698_MH3_234550_235021_0:0:0_0:0:0_131	-1	150	40.000	NC_039553.1	26	0	60	53S97M	1	1	2	0	4462	4462	4462.000	1	0	52	52.000	0	0.000	53	0	53	53	0.985566	0.985297	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_234252_234720_0:0:0_0:0:0_a47	-1	150	40.000	NC_039553.1	26	1	60	32S118M	1	1	2	0	4483	4483	4483.000	1	0	18	18.000	0	0.000	32	0	32	32	0.982647	0.983770	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262493_262986_0:0:0_0:0:0_497	-1	150	40.000	NC_039553.1	27	0	60	17S133M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	17	0	17	17	0.951550	0.961536	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262492_262955_0:0:0_0:0:0_ac3	-1	150	40.000	NC_039553.1	27	0	60	18S132M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	18	0	18	18	0.953286	0.962186	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262463_262959_0:0:0_0:0:0_458	-1	150	40.000	NC_039553.1	27	0	60	47S103M	1	1	2	0	2989	2989	2989.000	1	0	10	10.000	0	0.000	47	0	47	47	0.970025	0.970024	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262461_262885_0:0:0_0:0:0_50d	-1	150	40.000	NC_039553.1	27	0	60	49S101M	1	1	2	0	2987	2987	2987.000	1	0	23	23.000	0	0.000	49	0	49	49	0.970434	0.970235	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262172_262626_0:0:0_0:0:0_652	-1	150	40.000	NC_039553.1	27	1	60	33S117M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	33	0	33	33	0.965781	0.967771	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262109_262611_0:0:0_0:0:0_303	-1	150	40.000	NC_039553.1	27	1	60	48S102M	1	1	2	0	2988	2988	2988.000	1	0	23	23.000	0	0.000	48	0	48	48	0.970235	0.970132	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262159_262644_0:0:0_0:0:0_b1f	-1	150	40.000	NC_039553.1	27	1	60	15S135M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	15	0	15	15	0.973648	0.980011	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262133_262595_0:0:0_0:0:0_c28	-1	150	40.000	NC_039553.1	27	1	60	64S86M	1	1	2	0	2972	2972	2972.000	1	0	43	43.000	0	0.000	64	0	64	64	0.972400	0.971229	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262127_262589_0:0:0_0:0:0_cf5	-1	150	40.000	NC_039553.1	27	1	60	70S80M	1	1	2	0	2966	2966	2966.000	1	0	60	60.000	0	0.000	70	0	70	70	0.972771	0.971388	0	0.000
NC_039553.1_28_526_13:0:0_6:0:0_252	-1	150	13.000	NC_039553.1	28	0	50	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_32_572_10:0:0_10:0:0_bd6	-1	150	13.000	NC_039553.1	32	0	48	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	1.000
chimera_1_A9521-9767_B15646-15698_MH3_262109_262665_0:0:0_0:0:0_5f1	-1	150	40.000	NC_039553.1	33	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	1	1.000
NC_039553.1_34_471_9:0:0_10:0:0_5aa	-1	150	13.000	NC_039553.1	34	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_35_484_4:0:0_7:0:0_44	-1	150	13.000	NC_039553.1	35	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
