read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_037131.1_2_476_7:0:0_10:0:0_a20	-1	150	13.000	NC_039553.1	2	0	1	68M2D50M32S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	32	32	118	1.000000	1.000000	0	0.000
NC_037131.1_17_573_10:0:0_5:0:0_626	-1	150	13.000	NC_039553.1	17	0	9	53M2D50M47S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	47	47	103	1.000000	1.000000	0	0.000
NC_037131.1_19_578_6:0:0_7:0:0_119a	-1	150	13.000	NC_039553.1	19	0	3	51M2D59M40S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	40	40	110	1.000000	1.000000	1	1.000
NC_037131.1_25_525_9:0:0_5:0:0_15e6	-1	150	13.000	NC_039553.1	25	0	11	45M2D105M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_037131.1_126_658_2:0:0_10:0:0_1315	-1	150	13.000	NC_039553.1	138	0	3	10S140M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	10	0	10	10	1.000000	1.000000	0	0.000
NC_037131.1_157_650_5:0:0_5:0:0_14e5	-1	150	13.000	NC_039553.1	159	0	17	118M32S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	32	32	118	0.946162	0.951309	0	0.000
NC_037131.1_161_654_5:0:0_8:0:0_1e6	-1	150	13.000	NC_039553.1	198	0	17	35S49M66S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	35	66	101	84	0.971547	0.971296	0	0.000
NC_037131.1_168_728_5:0:0_4:0:0_1d2e	-1	150	13.000	NC_039553.1	198	0	17	28S93M1D29M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	28	0	28	28	0.963564	0.966472	0	0.000
NC_037131.1_134_598_7:0:0_3:0:0_2f5	-1	150	13.000	NC_039553.1	205	0	19	69S81M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	69	0	69	69	1.000000	1.000000	0	0.000
NC_037131.1_205_747_7:0:0_11:0:0_1e08	-1	150	13.000	NC_039553.1	207	0	3	84M1D43M23S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	23	23	127	0.959871	0.964713	0	0.000
NC_037131.1_212_713_5:0:0_9:0:0_692	-1	150	13.000	NC_039553.1	214	0	13	77M1D43M30S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	30	30	120	0.981666	0.983518	0	0.000
NC_037131.1_152_648_6:0:0_6:0:0_377	-1	150	13.000	NC_039553.1	216	0	16	62S65M23S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	62	23	85	62	0.985461	0.985574	0	0.000
NC_037131.1_214_687_5:0:0_6:0:0_8f6	-1	150	13.000	NC_039553.1	216	0	15	75M1D43M32S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	32	32	118	1.000000	1.000000	0	0.000
NC_037131.1_170_674_8:0:0_5:0:0_11d0	-1	150	13.000	NC_039553.1	216	0	10	44S75M1D31M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	44	0	44	44	0.984222	0.984832	0	0.000
NC_037131.1_194_703_6:0:0_6:0:0_887	-1	150	13.000	NC_039553.1	216	0	4	20S76M1D54M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	20	0	20	20	0.977941	0.981660	0	0.000
NC_037131.1_185_725_6:0:0_8:0:0_4e6	-1	150	13.000	NC_039553.1	216	0	4	29S75M1D43M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	29	3	32	29	1.000000	1.000000	0	0.000
NC_037131.1_162_713_6:0:0_3:0:0_855	-1	150	13.000	NC_039553.1	217	0	33	53S74M1D23M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	53	0	53	53	1.000000	1.000000	0	0.000
NC_037131.1_143_690_6:0:0_8:0:0_169b	-1	150	13.000	NC_039553.1	218	0	21	73S63M14S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	73	14	87	73	0.985708	0.985711	0	0.000
NC_037131.1_208_732_5:0:0_10:0:0_13b4	-1	150	13.000	NC_039553.1	219	0	3	9S72M1D43M26S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	9	26	35	124	1.000000	1.000000	0	0.000
NC_037131.1_228_679_7:0:0_4:0:0_3	-1	150	13.000	NC_039553.1	230	0	33	62M1D83M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	5	5	145	0.000000	0.500000	0	0.000
NC_037131.1_230_682_4:0:0_9:0:0_1962	-1	150	13.000	NC_039553.1	232	0	4	59M1D43M48S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	48	48	102	1.000000	1.000000	0	0.000
NC_037131.1_247_781_4:0:0_4:0:0_e46	-1	150	13.000	NC_039553.1	249	0	3	42M1D85M23S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	23	23	127	1.000000	1.000000	0	0.000
NC_037131.1_253_762_4:0:0_6:0:0_28	-1	150	13.000	NC_039553.1	295	0	6	39S82M29S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	39	29	68	39	0.983938	0.984466	1	1.000
NC_037131.1_274_735_5:0:0_9:0:0_33	-1	150	13.000	NC_039553.1	295	0	4	18S36M96S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	18	96	114	54	0.913801	0.912019	2	1.000
NC_037131.1_274_823_3:0:0_8:0:0_16df	-1	150	13.000	NC_039553.1	295	0	20	18S82M50S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	18	50	68	100	0.925173	0.925830	0	0.000
NC_037131.1_260_728_6:0:0_7:0:0_47b	-1	150	13.000	NC_039553.1	295	0	4	32S40M78S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	32	78	110	72	0.985910	0.985707	0	0.000
NC_037131.1_253_733_4:0:0_8:0:0_f78	-1	150	13.000	NC_039553.1	295	0	15	39S82M29S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	39	29	68	39	0.983648	0.984466	1	1.000
NC_037131.1_282_702_5:0:0_6:0:0_1f78	-1	150	13.000	NC_039553.1	295	0	19	10S40M100S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	10	100	110	50	0.955053	0.955498	0	0.000
NC_037131.1_246_674_10:0:0_8:0:0_f70	-1	150	13.000	NC_039553.1	295	0	4	46S35M69S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	46	69	115	81	0.956985	0.957055	0	0.000
NC_037131.1_187_629_12:0:0_10:0:0_1814	-1	150	13.000	NC_039553.1	295	0	21	105S37M8S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	105	8	113	105	0.954356	0.954686	1	1.000
NC_037131.1_250_752_9:0:0_9:0:0_d50	-1	150	13.000	NC_039553.1	297	0	4	44S80M26S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	44	26	70	44	0.968444	0.969665	0	0.000
