read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_3_457_5:0:0_8:0:0_515	-1	150	13.000	NC_039553.1	3	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986637	0.985714	0	0.000
NC_039553.1_4_456_4:0:0_7:0:0_1957	-1	150	13.000	NC_039553.1	4	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	1	0.000
NC_039553.1_5_582_8:0:0_8:0:0_196a	-1	150	13.000	NC_039553.1	5	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_7_505_5:0:0_10:0:0_1d77	-1	150	13.000	NC_039553.1	7	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	0	0.000
NC_039553.1_7_506_6:0:0_5:0:0_187e	-1	150	13.000	NC_039553.1	7	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8_475_5:0:0_9:0:0_22ac	-1	150	13.000	NC_039553.1	8	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8_512_5:0:0_5:0:0_af9	-1	150	13.000	NC_039553.1	8	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_10_595_4:0:0_5:0:0_195c	-1	150	13.000	NC_039553.1	10	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_12_471_7:0:0_6:0:0_19e8	-1	150	13.000	NC_039553.1	12	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	1	1.000
NC_039553.1_14_579_9:0:0_5:0:0_19d3	-1	150	13.000	NC_039553.1	14	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
