read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_6_508_12:0:0_3:0:0_4f5	-1	150	13.000	NC_039553.1	6	0	50	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	1.000
NC_039553.1_17_460_5:0:0_14:0:0_4ca	-1	150	13.000	NC_039553.1	17	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_17_520_3:0:0_8:0:0_a8b	-1	150	13.000	NC_039553.1	17	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986665	0.985714	0	0.000
NC_039553.1_25_534_4:0:0_9:0:0_91	-1	150	13.000	NC_039553.1	25	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_27_558_9:0:0_8:0:0_96d	-1	150	13.000	NC_039553.1	27	0	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	1	0.000
NC_039553.1_32_583_8:0:0_5:0:0_60b	-1	150	13.000	NC_039553.1	32	0	57	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972580	0.971429	2	1.000
NC_039553.1_34_558_7:0:0_6:0:0_72f	-1	150	13.000	NC_039553.1	34	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_35_597_7:0:0_10:0:0_281	-1	150	13.000	NC_039553.1	35	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986986	0.985714	1	0.000
NC_039553.1_43_516_8:0:0_5:0:0_b43	-1	150	13.000	NC_039553.1	43	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_48_560_10:0:0_7:0:0_187	-1	150	13.000	NC_039553.1	48	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958900	0.966037	0	0.000
NC_039553.1_59_521_6:0:0_7:0:0_902	-1	150	13.000	NC_039553.1	59	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_49_487_12:0:0_8:0:0_710	-1	150	13.000	NC_039553.1	64	0	60	15S135M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	15	0	15	15	0.972682	0.980011	0	0.000
NC_039553.1_75_551_3:0:0_7:0:0_a3d	-1	150	13.000	NC_039553.1	75	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	0	0.000
chimera_1_A9044-9282_B1958-2018_MH3_81757_82222_0:0:0_0:0:0_46	-1	150	40.000	NC_039553.1	81	0	60	126M24S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	24	24	126	0.979956	0.982556	1	1.000
