read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_3_417_9:0:0_6:0:0_177b	-1	150	13.000	NC_039553.1	3	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_6_548_10:0:0_6:0:0_76a	-1	150	13.000	NC_039553.1	6	0	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_7_551_6:0:0_11:0:0_733	-1	150	13.000	NC_039553.1	7	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_7_497_3:0:0_6:0:0_1f1f	-1	150	13.000	NC_039553.1	7	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_8_422_9:0:0_8:0:0_142c	-1	150	13.000	NC_039553.1	8	0	50	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_10_501_9:0:0_8:0:0_12e7	-1	150	13.000	NC_039553.1	10	0	51	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_11_514_11:0:0_7:0:0_1724	-1	150	13.000	NC_039553.1	11	0	59	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	140	1.000000	1.000000	0	0.000
NC_039553.1_13_481_11:0:0_6:0:0_398	-1	150	13.000	NC_039553.1	13	0	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_18_511_7:0:0_4:0:0_11c5	-1	150	13.000	NC_039553.1	18	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	3	0.000
NC_039553.1_18_424_5:0:0_8:0:0_f9	-1	150	13.000	NC_039553.1	18	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959996	0.957143	3	0.000
NC_039553.1_19_424_8:0:0_7:0:0_2ce	-1	150	13.000	NC_039553.1	19	0	50	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	0.000
NC_039553.1_19_605_11:0:0_2:0:0_218f	-1	150	13.000	NC_039553.1	19	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959445	0.957143	0	0.000
NC_039553.1_20_443_9:0:0_4:0:0_115f	-1	150	13.000	NC_039553.1	20	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_22_581_6:0:0_6:0:0_16e4	-1	150	13.000	NC_039553.1	22	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.974006	0.971429	0	0.000
NC_039553.1_22_564_8:0:0_7:0:0_1a61	-1	150	13.000	NC_039553.1	22	0	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945200	0.942857	0	0.000
NC_039553.1_23_527_5:0:0_7:0:0_1929	-1	150	13.000	NC_039553.1	23	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_24_443_6:0:0_6:0:0_178a	-1	150	13.000	NC_039553.1	24	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_25_440_7:0:0_6:0:0_e8b	-1	150	13.000	NC_039553.1	25	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_25_575_7:0:0_4:0:0_e31	-1	150	13.000	NC_039553.1	25	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_26_507_5:0:0_8:0:0_1084	-1	150	13.000	NC_039553.1	26	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_234151_234700_0:0:0_0:0:0_120	-1	150	40.000	NC_039553.1	26	1	60	52S98M	1	1	2	0	4463	4463	4463.000	1	0	51	51.000	0	0.000	52	0	52	52	0.985486	0.985256	0	0.000
NC_039553.1_27_495_8:0:0_5:0:0_1af1	-1	150	13.000	NC_039553.1	27	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945200	0.942857	1	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262491_262981_0:0:0_0:0:0_17c	-1	150	40.000	NC_039553.1	27	0	60	19S131M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	19	0	19	19	0.954498	0.962778	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_262461_262900_0:0:0_0:0:0_b3	-1	150	40.000	NC_039553.1	27	0	60	49S101M	1	1	2	0	2987	2987	2987.000	1	0	23	23.000	0	0.000	49	0	49	49	0.970434	0.970235	0	0.000
NC_039553.1_27_565_8:0:0_13:0:0_cb3	-1	150	13.000	NC_039553.1	27	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973331	0.971429	1	0.000
NC_039553.1_28_596_12:0:0_11:0:0_354	-1	150	13.000	NC_039553.1	28	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_25_508_12:0:0_7:0:0_1daf	-1	150	13.000	NC_039553.1	29	0	60	4S146M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	4	0.000000	0.500000	1	1.000
NC_039553.1_31_652_5:0:0_9:0:0_b1	-1	150	13.000	NC_039553.1	31	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	1	1.000
NC_039553.1_31_513_5:0:0_8:0:0_9e3	-1	150	13.000	NC_039553.1	31	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	2	1.000
NC_039553.1_31_535_5:0:0_4:0:0_1b3	-1	150	13.000	NC_039553.1	31	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	1	1.000
NC_039553.1_32_486_3:0:0_8:0:0_1459	-1	150	13.000	NC_039553.1	32	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	1	1.000
NC_039553.1_32_608_5:0:0_7:0:0_dc0	-1	150	13.000	NC_039553.1	32	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	2	1.000
NC_039553.1_25_434_7:0:0_9:0:0_25c	-1	150	13.000	NC_039553.1	33	0	60	8S142M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	8	0	8	8	1.000000	1.000000	0	0.000
NC_039553.1_33_617_13:0:0_5:0:0_1268	-1	150	13.000	NC_039553.1	33	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.931500	0.937465	2	1.000
NC_039553.1_34_499_5:0:0_8:0:0_1f2	-1	150	13.000	NC_039553.1	34	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_36_447_11:0:0_10:0:0_1060	-1	150	13.000	NC_039553.1	36	0	45	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	0	0.000
NC_039553.1_38_522_9:0:0_7:0:0_2399	-1	150	13.000	NC_039553.1	38	0	52	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_38_412_5:0:0_10:0:0_f87	-1	150	13.000	NC_039553.1	38	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	1	0.000
NC_039553.1_40_535_9:0:0_7:0:0_225a	-1	150	13.000	NC_039553.1	40	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_41_547_11:0:0_4:0:0_1f98	-1	150	13.000	NC_039553.1	41	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
NC_039553.1_42_538_13:0:0_3:0:0_1f79	-1	150	13.000	NC_039553.1	42	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
NC_039553.1_44_545_2:0:0_5:0:0_f7	-1	150	13.000	NC_039553.1	44	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	0	0.000
NC_039553.1_30_479_9:0:0_12:0:0_150	-1	150	13.000	NC_039553.1	44	0	60	14S136M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	14	0	14	14	0.971096	0.979562	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_192193_192679_0:0:0_0:0:0_1a0	-1	150	40.000	NC_039553.1	45	0	60	30S120M	1	1	2	0	897	897	897.000	1	0	1	1.000	0	0.000	30	0	30	30	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_191840_192322_0:0:0_0:0:0_fb	-1	150	40.000	NC_039553.1	45	1	60	50S100M	1	1	2	0	877	877	877.000	1	0	39	39.000	0	0.000	50	0	50	50	1.000000	1.000000	0	0.000
NC_039553.1_44_599_8:0:0_9:0:0_1978	-1	150	13.000	NC_039553.1	49	0	60	5S145M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	5	0.000000	0.500000	0	0.000
NC_039553.1_50_587_6:0:0_5:0:0_20e1	-1	150	13.000	NC_039553.1	50	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_51_524_9:0:0_9:0:0_95	-1	150	13.000	NC_039553.1	51	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_53_571_7:0:0_8:0:0_1f76	-1	150	13.000	NC_039553.1	53	0	45	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_53_588_4:0:0_4:0:0_1553	-1	150	13.000	NC_039553.1	53	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9521-9767_B15646-15698_MH3_76319_76845_0:0:0_0:0:0_67	-1	150	40.000	NC_039553.1	54	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	1	1.000
NC_039553.1_56_596_11:0:0_7:0:0_2e	-1	150	13.000	NC_039553.1	56	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	1.000
NC_039553.1_61_481_9:0:0_7:0:0_212a	-1	150	13.000	NC_039553.1	61	0	51	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	1.000
NC_039553.1_63_553_14:0:0_4:0:0_f62	-1	150	13.000	NC_039553.1	63	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_63_523_3:0:0_6:0:0_22a	-1	150	13.000	NC_039553.1	63	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_64_546_7:0:0_6:0:0_1286	-1	150	13.000	NC_039553.1	64	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	0	0.000
NC_039553.1_64_526_6:0:0_5:0:0_2100	-1	150	13.000	NC_039553.1	64	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_67_499_4:0:0_8:0:0_3c5	-1	150	13.000	NC_039553.1	67	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_68_492_5:0:0_5:0:0_dcb	-1	150	13.000	NC_039553.1	68	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	1.000
NC_039553.1_68_443_10:0:0_12:0:0_6b1	-1	150	13.000	NC_039553.1	68	0	16	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_69_517_10:0:0_6:0:0_12a0	-1	150	13.000	NC_039553.1	69	0	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_70_605_9:0:0_8:0:0_10f6	-1	150	13.000	NC_039553.1	70	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_72_564_8:0:0_9:0:0_8c6	-1	150	13.000	NC_039553.1	72	0	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_73_587_15:0:0_9:0:0_17b0	-1	150	13.000	NC_039553.1	73	0	35	141M9S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	9	9	141	1.000000	1.000000	0	0.000
NC_039553.1_73_605_7:0:0_7:0:0_591	-1	150	13.000	NC_039553.1	73	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	1.000
NC_039553.1_76_519_10:0:0_13:0:0_1bab	-1	150	13.000	NC_039553.1	76	0	22	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_76_545_9:0:0_3:0:0_1d80	-1	150	13.000	NC_039553.1	76	0	54	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958333	0.957143	0	0.000
NC_039553.1_78_610_5:0:0_10:0:0_2cf	-1	150	13.000	NC_039553.1	78	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
